epoch,iteration,loss
0,1,6.2336
0,2,6.2471
0,3,6.2341
0,4,6.2356
0,5,6.2349
0,6,6.2352
0,7,6.2349
0,8,6.2344
0,9,6.2342
0,10,6.2315
0,11,6.2325
0,12,6.2295
0,13,6.2259
0,14,6.2179
0,15,6.2242
0,16,6.1880
0,17,6.1799
0,18,6.1635
0,19,6.1430
0,20,6.1295
0,21,6.0830
0,22,6.0905
0,23,6.1158
0,24,6.1147
0,25,6.0408
0,26,6.0570
0,27,6.0306
0,28,6.0845
0,29,6.0721
0,30,6.0870
0,31,6.0313
0,32,6.0283
0,33,5.9814
0,34,6.0390
0,35,6.0710
0,36,6.0016
0,37,6.0269
0,38,5.9749
0,39,5.9947
0,40,6.0021
0,41,5.9036
0,42,5.9813
0,43,6.0068
0,44,5.9124
0,45,5.9265
0,46,5.8914
0,47,6.0427
0,48,5.9347
0,49,5.9499
0,50,5.9292
0,51,5.8492
0,52,5.9245
0,53,5.9201
0,54,5.8970
0,55,5.7819
0,56,5.9287
0,57,5.8345
0,58,5.8736
0,59,5.8408
0,60,5.8457
0,61,5.8537
0,62,5.7493
0,63,5.8510
0,64,5.8907
0,65,5.7258
0,66,5.8906
0,67,5.7766
0,68,5.7087
0,69,5.8857
0,70,5.7727
0,71,5.8246
0,72,5.8804
0,73,5.8778
0,74,5.7626
0,75,5.7364
0,76,5.7083
0,77,5.8054
0,78,5.83811
1,80,5.8739
1,81,5.6512
1,82,5.7970
1,83,5.7893
1,84,5.9008
1,85,5.7278
1,86,5.7787
1,87,5.7233
1,88,5.6736
1,89,5.7229
1,90,5.7541
1,91,5.7924
1,92,5.7347
1,93,5.8081
1,94,5.6866
1,95,5.7621
1,96,5.8782
1,97,5.7896
1,98,5.7191
1,99,5.7558
1,100,5.7490
1,101,5.7829
1,102,5.6626
1,103,5.7753
1,104,5.5996
1,105,5.7674
1,106,5.7226
1,107,5.7842
1,108,5.7811
1,109,5.7660
1,110,5.8327
1,111,5.7890
1,112,5.7214
1,113,5.6876
1,114,5.7661
1,115,5.6674
1,116,5.7613
1,117,5.7029
1,118,5.6954
1,119,5.6765
1,120,5.7989
1,121,5.7314
1,122,5.7173
1,123,5.7299
1,124,5.7640
1,125,5.7476
1,126,5.7116
1,127,5.6701
1,128,5.7573
1,129,5.7544
1,130,5.7786
1,131,5.7516
1,132,5.7223
1,133,5.7242
1,134,5.7801
1,135,5.6915
1,136,5.7217
1,137,5.6863
1,138,5.8039
1,139,5.7249
1,140,5.5618
1,141,5.7495
1,142,5.6234
1,143,5.6899
1,144,5.7000
1,145,5.7051
1,146,5.6546
1,147,5.8182
1,148,5.7658
1,149,5.6819
1,150,5.6725
1,151,5.6170
1,152,5.6761
1,153,5.7442
1,154,5.6238
1,155,5.7540
1,156,5.7110
2,157,5.7559
2,158,5.7007
2,159,5.6303
2,160,5.6713
2,161,5.6545
2,162,5.7009
2,163,5.6404
2,164,5.6386
2,165,5.6516
2,166,5.7179
2,167,5.6526
2,168,5.6666
2,169,5.6010
2,170,5.6572
2,171,5.5948
2,172,5.6069
2,173,5.6186
2,174,5.5831
2,175,5.7284
2,176,5.7049
2,177,5.6919
2,178,5.6143
2,179,5.5743
2,180,5.6380
2,181,5.5693
2,182,5.5860
2,183,5.5698
2,184,5.6931
2,185,5.7367
2,186,5.6190
2,187,5.6186
2,188,5.6789
2,189,5.6359
2,190,5.6788
2,191,5.7127
2,192,5.7290
2,193,5.7251
2,194,5.6697
2,195,5.7371
2,196,5.5753
2,197,5.6360
2,198,5.5910
2,199,5.6643
2,200,5.5827
2,201,5.6742
2,202,5.6364
2,203,5.7148
2,204,5.6605
2,205,5.6408
2,206,5.6086
2,207,5.5679
2,208,5.5918
2,209,5.5692
2,210,5.5811
2,211,5.6694
2,212,5.6536
2,213,5.6405
2,214,5.6617
2,215,5.5954
2,216,5.5803
2,217,5.6882
2,218,5.7170
2,219,5.6606
2,220,5.6197
2,221,5.6151
2,222,5.5918
2,223,5.5748
2,224,5.5788
2,225,5.5969
2,226,5.5357
2,227,5.6587
2,228,5.6251
2,229,5.6444
2,230,5.5795
2,231,5.5712
2,232,5.5880
2,233,5.7153
2,234,5.6727
3,235,5.6014
3,236,5.5704
3,237,5.6075
3,238,5.5579
3,239,5.5755
3,240,5.6105
3,241,5.5550
3,242,5.5532
3,243,5.6051
3,244,5.6033
3,245,5.5807
3,246,5.6097
3,247,5.5915
3,248,5.5259
3,249,5.5680
3,250,5.5478
3,251,5.6377
3,252,5.5809
3,253,5.5792
3,254,5.6164
3,255,5.6143
3,256,5.5595
3,257,5.5560
3,258,5.6153
3,259,5.5502
3,260,5.5525
3,261,5.5157
3,262,5.5916
3,263,5.4977
3,264,5.5961
3,265,5.5840
3,266,5.5448
3,267,5.5946
3,268,5.5379
3,269,5.5426
3,270,5.5665
3,271,5.5490
3,272,5.6244
3,273,5.5285
3,274,5.5750
3,275,5.5203
3,276,5.4939
3,277,5.5832
