epoch,iteration,loss
0,1,6.1647
0,2,6.1435
0,3,5.9987
0,4,5.9607
0,5,5.8656
0,6,5.7930
0,7,5.7758
0,8,5.7091
0,9,5.7880
0,10,5.6556
0,11,5.7131
0,12,5.7309
0,13,5.7255
0,14,5.7971
0,15,5.6359
0,16,5.8120
0,17,5.7014
0,18,5.7530
0,19,5.7076
0,20,5.6902
0,21,5.6977
0,22,5.6562
0,23,5.6221
0,24,5.7142
0,25,5.6480
0,26,5.6518
0,27,5.6002
0,28,5.5994
0,29,5.5427
0,30,5.6336
0,31,5.5937
0,32,5.6397
0,33,5.5923
0,34,5.5616
0,35,5.5715
0,36,5.4967
0,37,5.5656
0,38,5.5407
0,39,5.5435
0,40,5.5668
0,41,5.5641
0,42,5.6061
0,43,5.4362
0,44,5.5666
0,45,5.5878
0,46,5.5549
0,47,5.5923
0,48,5.4581
0,49,5.4912
0,50,5.4496
0,51,5.5747
0,52,5.5447
0,53,5.5285
0,54,5.4383
0,55,5.5295
0,56,5.5157
0,57,5.4254
0,58,5.4347
0,59,5.4978
0,60,5.5320
0,61,5.4669
0,62,5.5431
0,63,5.4919
0,64,5.5061
0,65,5.5072
0,66,5.4616
0,67,5.5012
0,68,5.5721
0,69,5.5509
0,70,5.5176
0,71,5.5419
0,72,5.4971
0,73,5.4166
0,74,5.4996
0,75,5.4608
0,76,5.4361
0,77,5.4099
0,78,5.5336
0,79,3.4439
1,80,5.4170
1,81,5.4619
1,82,5.5171
1,83,5.5820
1,84,5.5587
1,85,5.4687
1,86,5.4996
1,87,5.4378
1,88,5.4484
1,89,5.4882
1,90,5.4435
1,91,5.5074
1,92,5.4991
1,93,5.5031
1,94,5.4067
1,95,5.4484
1,96,5.4574
1,97,5.3927
1,98,5.4591
1,99,5.4590
1,100,5.4222
1,101,5.4374
1,102,5.4217
1,103,5.4454
1,104,5.5455
1,105,5.4727
1,106,5.4957
1,107,5.5167
1,108,5.4618
1,109,5.4925
1,110,5.3689
1,111,5.4498
1,112,5.4971
1,113,5.4774
1,114,5.4358
1,115,5.4645
1,116,5.3980
1,117,5.4715
1,118,5.4747
1,119,5.3650
1,120,5.4739
1,121,5.4477
1,122,5.3584
1,123,5.3359
1,124,5.4767
1,125,5.4774
1,126,5.4288
1,127,5.4656
1,128,5.4128
1,129,5.3535
1,130,5.4097
1,131,5.3886
1,132,5.3685
1,133,5.4776
1,134,5.3570
1,135,5.3806
1,136,5.3581
1,137,5.4547
1,138,5.3611
1,139,5.4870
1,140,5.3919
1,141,5.4142
1,142,5.5139
1,143,5.4071
1,144,5.4247
1,145,5.4172
1,146,5.4162
1,147,5.4697
1,148,5.3668
1,149,5.4196
1,150,5.4025
1,151,5.4812
1,152,5.3381
1,153,5.4398
1,154,5.3022
1,155,5.3400
1,156,5.4058
1,157,5.3609
1,158,3.2944
2,159,5.3517
2,160,5.4201
2,161,5.4256
2,162,5.4474
2,163,5.4734
2,164,5.3724
2,165,5.3784
2,166,5.3552
2,167,5.4019
2,168,5.4355
2,169,5.4304
2,170,5.3927
2,171,5.4095
2,172,5.3586
2,173,5.3660
2,174,5.3258
2,175,5.4072
2,176,5.4724
2,177,5.3984
2,178,5.3977
2,179,5.4103
2,180,5.4079
2,181,5.3237
2,182,5.3603
2,183,5.3811
2,184,5.3752
2,185,5.4064
2,186,5.4168
2,187,5.4810
2,188,5.3342
2,189,5.3163
2,190,5.3469
2,191,5.4612
2,192,5.3035
2,193,5.3797
2,194,5.3518
2,195,5.3576
2,196,5.3944
2,197,5.4363
2,198,5.3463
2,199,5.3616
2,200,5.4235
2,201,5.3547
2,202,5.3706
2,203,5.3456
2,204,5.3298
2,205,5.3180
2,206,5.4207
2,207,5.3266
2,208,5.3720
2,209,5.4058
2,210,5.3530
2,211,5.4392
2,212,5.3244
2,213,5.4146
2,214,5.3646
2,215,5.3643
2,216,5.3399
2,217,5.3522
2,218,5.3007
2,219,5.3306
2,220,5.4142
2,221,5.3564
2,222,5.4316
2,223,5.3782
2,224,5.3846
2,225,5.3274
2,226,5.3382
2,227,5.3258
2,228,5.3696
2,229,5.2277
2,230,5.2925
2,231,5.3720
2,232,5.3948
2,233,5.3436
2,234,5.4323
2,235,5.3583
2,236,5.3677
2,237,3.3587
3,238,5.3715
3,239,5.4589
3,240,5.3896
3,241,5.4036
3,242,5.4058
3,243,5.3503
3,244,5.4092
3,245,5.3542
3,246,5.3285
3,247,5.4339
3,248,5.3348
3,249,5.3706
3,250,5.4013
3,251,5.3220
3,252,5.3630
3,253,5.3711
3,254,5.4072
3,255,5.3493
3,256,5.4490
3,257,5.3475
3,258,5.3959
3,259,5.3521
3,260,5.3708
3,261,5.4095
3,262,5.4233
3,263,5.3552
3,264,5.3247
3,265,5.3123
3,266,5.2710
3,267,5.4196
3,268,5.3694
3,269,5.3809
3,270,5.3282
3,271,5.3941
3,272,5.3594
3,273,5.4061
3,274,5.3369
3,275,5.3207
3,276,5.2881
3,277,5.3644
3,278,5.3431
3,279,5.3554
3,280,5.3646
3,281,5.3427
3,282,5.3096
3,283,5.3564
3,284,5.3522
3,285,5.3636
3,286,5.3227
3,287,5.3598
3,288,5.2869
3,289,5.3254
3,290,5.3634
3,291,5.3239
3,292,5.2641
3,293,5.3255
3,294,5.3358
3,295,5.2743
3,296,5.2567
3,297,5.3171
3,298,5.2996
3,299,5.2977
3,300,5.2831
3,301,5.3682
3,302,5.3748
3,303,5.2917
3,304,5.3588
3,305,5.3116
3,306,5.3715
3,307,5.3943
3,308,5.3030
3,309,5.3431
3,310,5.3905
3,311,5.3030
3,312,5.3376
3,313,5.3502
3,314,5.3000
3,315,5.3698
3,316,3.0839
4,317,5.3768
4,318,5.4101
4,319,5.2654
4,320,5.3729
4,321,5.3956
4,322,5.3282
4,323,5.3966
4,324,5.3753
4,325,5.3242
4,326,5.3486
4,327,5.3891
4,328,5.2978
4,329,5.3243
4,330,5.3986
4,331,5.3471
4,332,5.3244
4,333,5.3867
4,334,5.3340
4,335,5.3630
4,336,5.2936
4,337,5.3209
4,338,5.4062
4,339,5.3310
4,340,5.3645
4,341,5.2953
4,342,5.3652
