epoch,iteration,loss
0,1,1.3788
0,2,1.3799
0,3,1.3796
0,4,1.3791
0,5,1.3799
0,6,1.3801
0,7,1.3794
0,8,1.3799
0,9,1.3792
0,10,1.3801
0,11,1.3803
0,12,1.3793
0,13,1.3796
0,14,1.3801
0,15,1.3798
0,16,1.3794
0,17,1.3800
0,18,1.3797
0,19,1.3785
0,20,1.3764
0,21,1.3797
0,22,1.3801
0,23,1.3799
0,24,1.3784
0,25,1.3805
0,26,1.3798
0,27,1.3793
0,28,1.3803
0,29,1.3804
0,30,1.3781
0,31,1.3793
0,32,1.3794
0,33,1.3789
0,34,1.3805
0,35,1.3794
0,36,1.3791
0,37,1.3799
0,38,1.3792
0,39,1.3796
0,40,1.3784
0,41,1.3794
0,42,1.3803
0,43,1.3797
0,44,1.3803
0,45,1.3777
0,46,1.3792
0,47,1.3797
0,48,1.3798
0,49,1.3806
0,50,1.3789
0,51,1.3793
0,52,1.3805
0,53,1.3802
0,54,1.3798
0,55,1.3794
0,56,1.3803
0,57,1.3784
0,58,1.3801
0,59,1.3799
0,60,1.3790
0,61,1.3794
0,62,1.3800
0,63,1.3782
0,64,1.3796
0,65,1.3804
0,66,1.3800
0,67,1.3787
0,68,1.3799
0,69,1.3776
0,70,1.3800
0,71,1.3798
0,72,1.3802
0,73,1.3784
0,74,1.3788
0,75,1.3787
0,76,1.3806
0,77,1.3797
0,78,1.3801
0,79,1.3789
0,80,1.3801
0,81,1.3786
0,82,1.3794
0,83,1.3783
0,84,1.3805
0,85,1.3798
0,86,1.3795
0,87,1.3781
0,88,1.3787
0,89,1.3800
0,90,1.3776
0,91,1.3794
0,92,1.3790
0,93,1.3780
0,94,1.3790
0,95,1.3800
0,96,1.3784
0,97,1.3784
0,98,1.3798
0,99,1.3798
0,100,1.3788
0,101,1.3778
0,102,1.3790
0,103,1.3798
0,104,1.3789
0,105,1.3789
0,106,1.3792
0,107,1.3795
0,108,1.3774
0,109,1.3800
0,110,1.3787
0,111,1.3793
0,112,1.3787
0,113,1.3797
0,114,1.3783
0,115,1.3793
0,116,1.3791
0,117,1.3793
0,118,1.3787
0,119,1.3783
0,120,1.3799
0,121,1.3791
0,122,1.3806
0,123,1.3792
0,124,1.3793
0,125,1.3799
0,126,1.3799
0,127,1.3806
0,128,1.3775
0,129,1.3798
0,130,1.3785
0,131,1.3779
0,132,1.3787
0,133,1.3797
0,134,1.3796
0,135,1.3793
0,136,1.3779
0,137,1.3792
0,138,1.3795
0,139,1.3798
0,140,1.3799
0,141,1.3800
0,142,1.3796
0,143,1.3803
0,144,1.3803
0,145,1.3793
0,146,1.3786
0,147,1.3806
0,148,1.3786
0,149,1.3800
0,150,1.3789
0,151,1.3789
0,152,1.3800
0,153,1.3796
0,154,1.3795
0,155,1.3791
0,156,1.3801
0,157,1.3788
0,158,1.3798
0,159,1.3789
0,160,1.3801
0,161,1.3796
0,162,1.3808
0,163,1.3794
0,164,1.3795
0,165,1.3799
0,166,1.3796
0,167,1.3794
0,168,1.3797
0,169,1.3797
0,170,1.3795
0,171,1.3797
0,172,1.3801
0,173,1.3788
0,174,1.3788
0,175,1.3792
0,176,1.3804
0,177,1.3772
0,178,1.3803
0,179,1.3781
0,180,1.3804
0,181,1.3787
0,182,1.3804
0,183,1.3797
0,184,1.3787
0,185,1.3784
0,186,1.3789
0,187,1.3791
0,188,1.3800
0,189,1.3794
0,190,1.3797
0,191,1.3798
0,192,1.3801
0,193,1.3778
0,194,1.3806
0,195,1.3799
0,196,1.3796
0,197,1.3805
0,198,1.3800
0,199,1.3802
