epoch,iteration,loss
0,1,1.3857
0,2,1.3712
0,3,1.4171
0,4,1.3240
0,5,1.3533
0,6,1.3244
0,7,1.3165
0,8,1.3696
0,9,1.3072
0,10,1.3229
0,11,1.2537
0,12,1.3949
0,13,1.2286
0,14,1.2495
0,15,1.2588
0,16,1.2152
0,17,1.1931
0,18,1.2990
0,19,1.2875
0,20,1.1556
0,21,1.1916
0,22,1.2320
0,23,1.1992
0,24,1.1689
0,25,1.1941
0,26,1.2413
0,27,1.2248
0,28,1.1234
0,29,1.2752
0,30,1.2177
0,31,1.2680
0,32,1.1278
0,33,1.1440
0,34,1.2077
0,35,1.0664
0,36,1.1140
0,37,1.1439
0,38,1.2379
0,39,1.1767
0,40,1.1532
0,41,1.1317
0,42,1.0150
0,43,1.1841
0,44,1.1001
0,45,1.1625
0,46,1.2684
0,47,1.1286
0,48,1.2508
0,49,1.1804
0,50,1.1784
0,51,1.1477
0,52,1.2524
0,53,1.1619
0,54,1.0938
0,55,1.1839
0,56,1.1541
0,57,1.0531
0,58,1.2142
0,59,1.1726
0,60,1.2394
0,61,1.2156
0,62,1.1679
0,63,1.0514
0,64,1.0200
0,65,1.1666
0,66,1.1853
0,67,1.1304
0,68,1.2006
0,69,1.2180
0,70,1.1466
0,71,1.2798
0,72,1.0904
0,73,1.1990
0,74,1.1961
0,75,1.1716
0,76,1.1029
0,77,1.0855
0,78,1.1082
0,79,1.0744
0,80,1.1642
0,81,1.0967
0,82,1.1037
0,83,1.0853
0,84,1.1679
0,85,1.0660
0,86,1.0573
0,87,1.0191
0,88,1.2639
0,89,1.0905
0,90,1.1069
0,91,1.0144
0,92,1.1943
0,93,1.1555
0,94,1.2528
0,95,1.1084
0,96,1.2289
0,97,1.1124
0,98,1.0707
0,99,1.1225
0,100,1.1636
0,101,1.1074
0,102,1.1067
0,103,1.0863
0,104,1.1210
0,105,1.1012
0,106,1.0245
0,107,1.0400
0,108,1.1636
0,109,1.1395
0,110,1.1443
0,111,1.1586
0,112,1.0076
0,113,1.0783
0,114,1.1784
0,115,1.1042
0,116,1.1179
0,117,1.0388
0,118,1.1479
0,119,1.1606
0,120,1.0821
0,121,1.1371
0,122,1.0988
0,123,1.0440
0,124,1.0167
0,125,1.1291
0,126,1.1137
0,127,1.0824
0,128,0.9951
0,129,1.1244
0,130,1.0840
0,131,1.0615
0,132,1.1678
0,133,1.0795
0,134,1.2037
0,135,1.0583
0,136,1.0249
0,137,1.0313
0,138,1.0710
0,139,1.1128
0,140,1.0395
0,141,1.0108
0,142,1.0819
0,143,1.1480
0,144,1.2051
0,145,1.0106
0,146,1.1626
0,147,1.0083
0,148,1.0878
0,149,1.0721
0,150,1.0520
0,151,1.1782
0,152,0.9634
0,153,1.0425
0,154,1.1106
0,155,0.9598
0,156,1.0862
0,157,1.1599
0,158,1.0300
0,159,1.0175
0,160,1.1104
0,161,1.0397
0,162,1.1329
0,163,1.1604
0,164,0.9406
0,165,0.9716
0,166,1.1556
0,167,1.0232
0,168,1.0176
0,169,1.0809
0,170,1.0256
0,171,1.0850
0,172,1.0264
0,173,1.2117
0,174,1.0879
0,175,0.9989
0,176,1.1094
0,177,1.0415
0,178,1.0622
0,179,1.1060
0,180,1.0382
0,181,0.9862
0,182,1.0565
0,183,1.0372
0,184,1.0691
0,185,0.9549
0,186,0.9150
0,187,1.0482
0,188,1.0117
0,189,1.0600
0,190,0.9945
0,191,0.9509
0,192,1.1137
0,193,1.0187
0,194,1.0650
0,195,1.0042
0,196,1.0114
0,197,1.1143
0,198,1.0219
0,199,1.0514
0,200,0.9599
0,201,1.0015
0,202,1.1239
0,203,1.1340
0,204,0.9632
0,205,1.0218
0,206,1.0760
0,207,0.8816
0,208,1.0062
0,209,1.1343
0,210,0.9623
0,211,1.0113
0,212,1.1405
0,213,0.9222
0,214,0.9944
0,215,1.0423
0,216,0.9774
0,217,1.0279
0,218,0.9536
0,219,1.0708
0,220,1.1332
0,221,1.1082
0,222,1.0664
0,223,0.9817
0,224,0.9868
0,225,1.0222
0,226,1.0334
0,227,1.0015
0,228,1.1138
0,229,1.1282
0,230,1.0390
0,231,1.0824
0,232,1.0265
0,233,0.9838
0,234,0.9709
0,235,0.9821
0,236,1.0709
0,237,1.0420
0,238,1.0574
0,239,1.0386
0,240,1.0143
0,241,1.0162
0,242,1.0249
0,243,1.0705
0,244,1.0615
0,245,1.1034
0,246,1.0939
0,247,1.0635
0,248,1.0140
0,249,1.0214
0,250,1.0510
0,251,0.9693
0,252,0.8932
0,253,1.1123
0,254,1.1686
0,255,1.0206
0,256,0.8732
0,257,1.0306
0,258,1.1052
0,259,1.0326
0,260,0.9563
0,261,0.9767
0,262,0.9756
0,263,1.0385
0,264,0.9483
0,265,0.8896
0,266,1.0173
0,267,0.8716
0,268,1.0051
0,269,1.1002
0,270,0.9611
0,271,1.0530
0,272,1.0556
0,273,0.9988
0,274,0.9684
0,275,1.0082
0,276,0.8963
0,277,1.1501
0,278,1.0001
0,279,0.9322
0,280,0.9518
0,281,1.0339
0,282,1.0390
0,283,0.9358
0,284,1.0503
0,285,1.0593
0,286,0.9704
0,287,0.9732
0,288,1.0728
0,289,0.9916
0,290,1.0492
0,291,1.0527
0,292,1.0704
0,293,1.0013
0,294,0.9848
0,295,0.9804
0,296,1.0035
0,297,0.9887
0,298,0.9643
0,299,0.9749
0,300,0.9808
0,301,0.8815
0,302,0.9943
0,303,0.9549
0,304,0.8353
0,305,0.9738
0,306,1.0386
0,307,1.0350
0,308,1.0029
0,309,0.8754
0,310,0.9678
0,311,1.0195
0,312,1.1862
0,313,0.9506
0,314,1.0613
0,315,1.0148
0,316,0.9580
0,317,1.0901
0,318,1.0417
0,319,0.9812
0,320,1.0102
0,321,0.8880
0,322,0.9533
0,323,1.0361
0,324,0.9151
0,325,0.9456
0,326,0.8654
0,327,1.2046
0,328,0.9836
0,329,1.0620
0,330,1.0815
0,331,1.0142
0,332,1.0217
0,333,1.0168
0,334,0.9139
0,335,1.0599
0,336,0.9428
0,337,0.8766
0,338,0.9168
0,339,1.0934
0,340,1.0375
0,341,0.9412
0,342,0.9730
0,343,0.9226
0,344,0.9351
0,345,1.0334
0,346,0.8709
0,347,0.9908
0,348,0.9148
0,349,1.0062
0,350,0.9304
0,351,0.9041
0,352,0.9127
0,353,1.0383
0,354,0.9588
0,355,1.0555
0,356,0.9686
0,357,1.1128
0,358,1.0732
0,359,1.1224
0,360,0.9520
0,361,1.0788
0,362,0.9138
0,363,0.9620
0,364,1.0672
0,365,1.0245
0,366,1.0011
0,367,0.9089
0,368,1.0216
0,369,0.9664
0,370,1.0232
